dataset,original_source,source_url_or_doi,original_filename,harmonized_id,label,stack_identifier,focal_plane_index,true_focus_index,distance_from_focus,split_assignment,label_provenance_category,image_path
BMA,dataset,,pos002_0_page_8.png,pos002_0_page_8,0,pos002_0,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_0\pos002_0_page_8.png
BMA,dataset,,pos002_0_page_9.png,pos002_0_page_9,0,pos002_0,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_0\pos002_0_page_9.png
BMA,dataset,,pos002_1_page_1.png,pos002_1_page_1,0,pos002_1,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_1\pos002_1_page_1.png
BMA,dataset,,pos002_1_page_10.png,pos002_1_page_10,0,pos002_1,10.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_1\pos002_1_page_10.png
BMA,dataset,,pos002_1_page_11.png,pos002_1_page_11,0,pos002_1,11.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_1\pos002_1_page_11.png
BMA,dataset,,pos002_1_page_12.png,pos002_1_page_12,0,pos002_1,12.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_1\pos002_1_page_12.png
BMA,dataset,,pos002_1_page_13.png,pos002_1_page_13,0,pos002_1,13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_1\pos002_1_page_13.png
BMA,dataset,,pos002_1_page_4.png,pos002_1_page_4,0,pos002_1,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_1\pos002_1_page_4.png
BMA,dataset,,pos002_1_page_5.png,pos002_1_page_5,0,pos002_1,5.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_1\pos002_1_page_5.png
BMA,dataset,,pos002_1_page_6.png,pos002_1_page_6,0,pos002_1,6.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_1\pos002_1_page_6.png
BMA,dataset,,pos002_1_page_7.png,pos002_1_page_7,0,pos002_1,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_1\pos002_1_page_7.png
BMA,dataset,,pos002_1_page_8.png,pos002_1_page_8,0,pos002_1,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_1\pos002_1_page_8.png
BMA,dataset,,pos002_1_page_9.png,pos002_1_page_9,0,pos002_1,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_1\pos002_1_page_9.png
BMA,dataset,,pos002_2_page_1.png,pos002_2_page_1,0,pos002_2,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_2\pos002_2_page_1.png
BMA,dataset,,pos002_2_page_10.png,pos002_2_page_10,0,pos002_2,10.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_2\pos002_2_page_10.png
BMA,dataset,,pos002_2_page_11.png,pos002_2_page_11,0,pos002_2,11.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_2\pos002_2_page_11.png
BMA,dataset,,pos002_2_page_12.png,pos002_2_page_12,0,pos002_2,12.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_2\pos002_2_page_12.png
BMA,dataset,,pos002_2_page_13.png,pos002_2_page_13,0,pos002_2,13.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_2\pos002_2_page_13.png
BMA,dataset,,pos002_2_page_4.png,pos002_2_page_4,0,pos002_2,4.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_2\pos002_2_page_4.png
BMA,dataset,,pos002_2_page_5.png,pos002_2_page_5,0,pos002_2,5.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_2\pos002_2_page_5.png
BMA,dataset,,pos002_2_page_6.png,pos002_2_page_6,0,pos002_2,6.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_2\pos002_2_page_6.png
BMA,dataset,,pos002_2_page_7.png,pos002_2_page_7,0,pos002_2,7.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_2\pos002_2_page_7.png
BMA,dataset,,pos002_2_page_8.png,pos002_2_page_8,0,pos002_2,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_2\pos002_2_page_8.png
BMA,dataset,,pos002_2_page_9.png,pos002_2_page_9,0,pos002_2,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_2\pos002_2_page_9.png
BMA,dataset,,pos002_3_page_1.png,pos002_3_page_1,0,pos002_3,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_1.png
BMA,dataset,,pos002_3_page_10.png,pos002_3_page_10,0,pos002_3,10.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_10.png
BMA,dataset,,pos002_3_page_11.png,pos002_3_page_11,0,pos002_3,11.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_11.png
BMA,dataset,,pos002_3_page_12.png,pos002_3_page_12,0,pos002_3,12.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_12.png
BMA,dataset,,pos002_3_page_13.png,pos002_3_page_13,0,pos002_3,13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_13.png
BMA,dataset,,pos002_3_page_14.png,pos002_3_page_14,0,pos002_3,14.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_14.png
BMA,dataset,,pos002_3_page_2.png,pos002_3_page_2,0,pos002_3,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_2.png
BMA,dataset,,pos002_3_page_3.png,pos002_3_page_3,0,pos002_3,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_3.png
BMA,dataset,,pos002_3_page_7.png,pos002_3_page_7,0,pos002_3,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_7.png
BMA,dataset,,pos002_3_page_8.png,pos002_3_page_8,0,pos002_3,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_8.png
BMA,dataset,,pos002_3_page_9.png,pos002_3_page_9,0,pos002_3,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_9.png
BMA,dataset,,pos003_0_page_1.png,pos003_0_page_1,0,pos003_0,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_1.png
BMA,dataset,,pos003_0_page_10.png,pos003_0_page_10,0,pos003_0,10.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_10.png
BMA,dataset,,pos003_0_page_11.png,pos003_0_page_11,0,pos003_0,11.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_11.png
BMA,dataset,,pos003_0_page_12.png,pos003_0_page_12,0,pos003_0,12.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_12.png
BMA,dataset,,pos003_0_page_13.png,pos003_0_page_13,0,pos003_0,13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_13.png
BMA,dataset,,pos003_0_page_14.png,pos003_0_page_14,0,pos003_0,14.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_14.png
BMA,dataset,,pos003_0_page_2.png,pos003_0_page_2,0,pos003_0,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_2.png
BMA,dataset,,pos003_0_page_6.png,pos003_0_page_6,0,pos003_0,6.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_6.png
BMA,dataset,,pos003_0_page_7.png,pos003_0_page_7,0,pos003_0,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_7.png
BMA,dataset,,pos003_0_page_8.png,pos003_0_page_8,0,pos003_0,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_8.png
BMA,dataset,,pos003_0_page_9.png,pos003_0_page_9,0,pos003_0,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_9.png
BMA,dataset,,pos003_1_page_1.png,pos003_1_page_1,0,pos003_1,1.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_1.png
BMA,dataset,,pos003_1_page_10.png,pos003_1_page_10,0,pos003_1,10.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_10.png
BMA,dataset,,pos003_1_page_11.png,pos003_1_page_11,0,pos003_1,11.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_11.png
BMA,dataset,,pos003_1_page_12.png,pos003_1_page_12,0,pos003_1,12.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_12.png
BMA,dataset,,pos003_1_page_13.png,pos003_1_page_13,0,pos003_1,13.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_13.png
BMA,dataset,,pos003_1_page_14.png,pos003_1_page_14,0,pos003_1,14.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_14.png
BMA,dataset,,pos003_1_page_2.png,pos003_1_page_2,0,pos003_1,2.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_2.png
BMA,dataset,,pos003_1_page_6.png,pos003_1_page_6,0,pos003_1,6.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_6.png
BMA,dataset,,pos003_1_page_7.png,pos003_1_page_7,0,pos003_1,7.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_7.png
BMA,dataset,,pos003_1_page_8.png,pos003_1_page_8,0,pos003_1,8.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_8.png
BMA,dataset,,pos003_1_page_9.png,pos003_1_page_9,0,pos003_1,9.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_9.png
BMA,dataset,,pos003_2_page_1.png,pos003_2_page_1,0,pos003_2,1.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_1.png
BMA,dataset,,pos003_2_page_10.png,pos003_2_page_10,0,pos003_2,10.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_10.png
BMA,dataset,,pos003_2_page_11.png,pos003_2_page_11,0,pos003_2,11.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_11.png
BMA,dataset,,pos003_2_page_12.png,pos003_2_page_12,0,pos003_2,12.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_12.png
BMA,dataset,,pos003_2_page_13.png,pos003_2_page_13,0,pos003_2,13.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_13.png
BMA,dataset,,pos003_2_page_14.png,pos003_2_page_14,0,pos003_2,14.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_14.png
BMA,dataset,,pos003_2_page_2.png,pos003_2_page_2,0,pos003_2,2.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_2.png
BMA,dataset,,pos003_2_page_3.png,pos003_2_page_3,0,pos003_2,3.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_3.png
BMA,dataset,,pos003_2_page_4.png,pos003_2_page_4,0,pos003_2,4.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_4.png
BMA,dataset,,pos003_2_page_8.png,pos003_2_page_8,0,pos003_2,8.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_8.png
BMA,dataset,,pos003_2_page_9.png,pos003_2_page_9,0,pos003_2,9.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_9.png
BMA,dataset,,pos003_3_page_1.png,pos003_3_page_1,0,pos003_3,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_1.png
BMA,dataset,,pos003_3_page_10.png,pos003_3_page_10,0,pos003_3,10.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_10.png
BMA,dataset,,pos003_3_page_11.png,pos003_3_page_11,0,pos003_3,11.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_11.png
BMA,dataset,,pos003_3_page_12.png,pos003_3_page_12,0,pos003_3,12.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_12.png
BMA,dataset,,pos003_3_page_13.png,pos003_3_page_13,0,pos003_3,13.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_13.png
BMA,dataset,,pos003_3_page_14.png,pos003_3_page_14,0,pos003_3,14.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_14.png
BMA,dataset,,pos003_3_page_2.png,pos003_3_page_2,0,pos003_3,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_2.png
BMA,dataset,,pos003_3_page_3.png,pos003_3_page_3,0,pos003_3,3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_3.png
BMA,dataset,,pos003_3_page_4.png,pos003_3_page_4,0,pos003_3,4.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_4.png
BMA,dataset,,pos003_3_page_8.png,pos003_3_page_8,0,pos003_3,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_8.png
BMA,dataset,,pos003_3_page_9.png,pos003_3_page_9,0,pos003_3,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_9.png
BMA,dataset,,pos004_0_page_1.png,pos004_0_page_1,0,pos004_0,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_1.png
BMA,dataset,,pos004_0_page_10.png,pos004_0_page_10,0,pos004_0,10.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_10.png
BMA,dataset,,pos004_0_page_11.png,pos004_0_page_11,0,pos004_0,11.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_11.png
BMA,dataset,,pos004_0_page_12.png,pos004_0_page_12,0,pos004_0,12.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_12.png
BMA,dataset,,pos004_0_page_13.png,pos004_0_page_13,0,pos004_0,13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_13.png
BMA,dataset,,pos004_0_page_4.png,pos004_0_page_4,0,pos004_0,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_4.png
BMA,dataset,,pos004_0_page_5.png,pos004_0_page_5,0,pos004_0,5.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_5.png
BMA,dataset,,pos004_0_page_6.png,pos004_0_page_6,0,pos004_0,6.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_6.png
BMA,dataset,,pos004_0_page_7.png,pos004_0_page_7,0,pos004_0,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_7.png
BMA,dataset,,pos004_0_page_8.png,pos004_0_page_8,0,pos004_0,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_8.png
BMA,dataset,,pos004_0_page_9.png,pos004_0_page_9,0,pos004_0,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_9.png
BMA,dataset,,pos004_1_page_12.png,pos004_1_page_12,0,pos004_1,12.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_12.png
BMA,dataset,,pos004_1_page_13.png,pos004_1_page_13,0,pos004_1,13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_13.png
BMA,dataset,,pos004_1_page_14.png,pos004_1_page_14,0,pos004_1,14.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_14.png
BMA,dataset,,pos004_1_page_2.png,pos004_1_page_2,0,pos004_1,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_2.png
BMA,dataset,,pos004_1_page_3.png,pos004_1_page_3,0,pos004_1,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_3.png
BMA,dataset,,pos004_1_page_4.png,pos004_1_page_4,0,pos004_1,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_4.png
BMA,dataset,,pos004_1_page_5.png,pos004_1_page_5,0,pos004_1,5.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_5.png
BMA,dataset,,pos004_1_page_6.png,pos004_1_page_6,0,pos004_1,6.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_6.png
BMA,dataset,,pos004_1_page_7.png,pos004_1_page_7,0,pos004_1,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_7.png
BMA,dataset,,pos004_1_page_8.png,pos004_1_page_8,0,pos004_1,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_8.png
BMA,dataset,,pos004_1_page_9.png,pos004_1_page_9,0,pos004_1,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_9.png
BMA,dataset,,pos004_2_page_1.png,pos004_2_page_1,0,pos004_2,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_1.png
BMA,dataset,,pos004_2_page_13.png,pos004_2_page_13,0,pos004_2,13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_13.png
BMA,dataset,,pos004_2_page_14.png,pos004_2_page_14,0,pos004_2,14.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_14.png
