dataset,image_path,label,stack_id,patient_id,source,split,source_stack_id,leakage_group_id
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_14.png,0,bma::pos002_3,,dataset,train,pos002_3,bma::pos002_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_2.png,0,bma::pos002_3,,dataset,train,pos002_3,bma::pos002_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_3.png,0,bma::pos002_3,,dataset,train,pos002_3,bma::pos002_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_7.png,0,bma::pos002_3,,dataset,train,pos002_3,bma::pos002_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_8.png,0,bma::pos002_3,,dataset,train,pos002_3,bma::pos002_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos002_3\pos002_3_page_9.png,0,bma::pos002_3,,dataset,train,pos002_3,bma::pos002_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_1.png,0,bma::pos003_0,,dataset,train,pos003_0,bma::pos003_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_10.png,0,bma::pos003_0,,dataset,train,pos003_0,bma::pos003_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_11.png,0,bma::pos003_0,,dataset,train,pos003_0,bma::pos003_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_12.png,0,bma::pos003_0,,dataset,train,pos003_0,bma::pos003_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_13.png,0,bma::pos003_0,,dataset,train,pos003_0,bma::pos003_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_14.png,0,bma::pos003_0,,dataset,train,pos003_0,bma::pos003_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_2.png,0,bma::pos003_0,,dataset,train,pos003_0,bma::pos003_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_6.png,0,bma::pos003_0,,dataset,train,pos003_0,bma::pos003_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_7.png,0,bma::pos003_0,,dataset,train,pos003_0,bma::pos003_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_8.png,0,bma::pos003_0,,dataset,train,pos003_0,bma::pos003_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_0\pos003_0_page_9.png,0,bma::pos003_0,,dataset,train,pos003_0,bma::pos003_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_1.png,0,bma::pos003_1,,dataset,train,pos003_1,bma::pos003_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_10.png,0,bma::pos003_1,,dataset,train,pos003_1,bma::pos003_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_11.png,0,bma::pos003_1,,dataset,train,pos003_1,bma::pos003_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_12.png,0,bma::pos003_1,,dataset,train,pos003_1,bma::pos003_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_13.png,0,bma::pos003_1,,dataset,train,pos003_1,bma::pos003_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_14.png,0,bma::pos003_1,,dataset,train,pos003_1,bma::pos003_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_2.png,0,bma::pos003_1,,dataset,train,pos003_1,bma::pos003_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_6.png,0,bma::pos003_1,,dataset,train,pos003_1,bma::pos003_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_7.png,0,bma::pos003_1,,dataset,train,pos003_1,bma::pos003_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_8.png,0,bma::pos003_1,,dataset,train,pos003_1,bma::pos003_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_1\pos003_1_page_9.png,0,bma::pos003_1,,dataset,train,pos003_1,bma::pos003_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_1.png,0,bma::pos003_2,,dataset,train,pos003_2,bma::pos003_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_10.png,0,bma::pos003_2,,dataset,train,pos003_2,bma::pos003_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_11.png,0,bma::pos003_2,,dataset,train,pos003_2,bma::pos003_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_12.png,0,bma::pos003_2,,dataset,train,pos003_2,bma::pos003_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_13.png,0,bma::pos003_2,,dataset,train,pos003_2,bma::pos003_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_14.png,0,bma::pos003_2,,dataset,train,pos003_2,bma::pos003_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_2.png,0,bma::pos003_2,,dataset,train,pos003_2,bma::pos003_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_3.png,0,bma::pos003_2,,dataset,train,pos003_2,bma::pos003_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_4.png,0,bma::pos003_2,,dataset,train,pos003_2,bma::pos003_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_8.png,0,bma::pos003_2,,dataset,train,pos003_2,bma::pos003_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_2\pos003_2_page_9.png,0,bma::pos003_2,,dataset,train,pos003_2,bma::pos003_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_1.png,0,bma::pos003_3,,dataset,train,pos003_3,bma::pos003_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_10.png,0,bma::pos003_3,,dataset,train,pos003_3,bma::pos003_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_11.png,0,bma::pos003_3,,dataset,train,pos003_3,bma::pos003_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_12.png,0,bma::pos003_3,,dataset,train,pos003_3,bma::pos003_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_13.png,0,bma::pos003_3,,dataset,train,pos003_3,bma::pos003_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_14.png,0,bma::pos003_3,,dataset,train,pos003_3,bma::pos003_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_2.png,0,bma::pos003_3,,dataset,train,pos003_3,bma::pos003_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_3.png,0,bma::pos003_3,,dataset,train,pos003_3,bma::pos003_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_4.png,0,bma::pos003_3,,dataset,train,pos003_3,bma::pos003_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_8.png,0,bma::pos003_3,,dataset,train,pos003_3,bma::pos003_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos003_3\pos003_3_page_9.png,0,bma::pos003_3,,dataset,train,pos003_3,bma::pos003_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_1.png,0,bma::pos004_0,,dataset,train,pos004_0,bma::pos004_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_10.png,0,bma::pos004_0,,dataset,train,pos004_0,bma::pos004_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_11.png,0,bma::pos004_0,,dataset,train,pos004_0,bma::pos004_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_12.png,0,bma::pos004_0,,dataset,train,pos004_0,bma::pos004_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_13.png,0,bma::pos004_0,,dataset,train,pos004_0,bma::pos004_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_4.png,0,bma::pos004_0,,dataset,train,pos004_0,bma::pos004_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_5.png,0,bma::pos004_0,,dataset,train,pos004_0,bma::pos004_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_6.png,0,bma::pos004_0,,dataset,train,pos004_0,bma::pos004_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_7.png,0,bma::pos004_0,,dataset,train,pos004_0,bma::pos004_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_8.png,0,bma::pos004_0,,dataset,train,pos004_0,bma::pos004_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_0\pos004_0_page_9.png,0,bma::pos004_0,,dataset,train,pos004_0,bma::pos004_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_12.png,0,bma::pos004_1,,dataset,train,pos004_1,bma::pos004_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_13.png,0,bma::pos004_1,,dataset,train,pos004_1,bma::pos004_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_14.png,0,bma::pos004_1,,dataset,train,pos004_1,bma::pos004_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_2.png,0,bma::pos004_1,,dataset,train,pos004_1,bma::pos004_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_3.png,0,bma::pos004_1,,dataset,train,pos004_1,bma::pos004_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_4.png,0,bma::pos004_1,,dataset,train,pos004_1,bma::pos004_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_5.png,0,bma::pos004_1,,dataset,train,pos004_1,bma::pos004_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_6.png,0,bma::pos004_1,,dataset,train,pos004_1,bma::pos004_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_7.png,0,bma::pos004_1,,dataset,train,pos004_1,bma::pos004_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_8.png,0,bma::pos004_1,,dataset,train,pos004_1,bma::pos004_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_1\pos004_1_page_9.png,0,bma::pos004_1,,dataset,train,pos004_1,bma::pos004_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_1.png,0,bma::pos004_2,,dataset,train,pos004_2,bma::pos004_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_13.png,0,bma::pos004_2,,dataset,train,pos004_2,bma::pos004_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_14.png,0,bma::pos004_2,,dataset,train,pos004_2,bma::pos004_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_2.png,0,bma::pos004_2,,dataset,train,pos004_2,bma::pos004_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_3.png,0,bma::pos004_2,,dataset,train,pos004_2,bma::pos004_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_4.png,0,bma::pos004_2,,dataset,train,pos004_2,bma::pos004_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_5.png,0,bma::pos004_2,,dataset,train,pos004_2,bma::pos004_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_6.png,0,bma::pos004_2,,dataset,train,pos004_2,bma::pos004_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_7.png,0,bma::pos004_2,,dataset,train,pos004_2,bma::pos004_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_8.png,0,bma::pos004_2,,dataset,train,pos004_2,bma::pos004_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_2\pos004_2_page_9.png,0,bma::pos004_2,,dataset,train,pos004_2,bma::pos004_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_3\pos004_3_page_1.png,0,bma::pos004_3,,dataset,val,pos004_3,bma::pos004_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_3\pos004_3_page_13.png,0,bma::pos004_3,,dataset,val,pos004_3,bma::pos004_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_3\pos004_3_page_14.png,0,bma::pos004_3,,dataset,val,pos004_3,bma::pos004_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_3\pos004_3_page_2.png,0,bma::pos004_3,,dataset,val,pos004_3,bma::pos004_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_3\pos004_3_page_3.png,0,bma::pos004_3,,dataset,val,pos004_3,bma::pos004_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_3\pos004_3_page_4.png,0,bma::pos004_3,,dataset,val,pos004_3,bma::pos004_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_3\pos004_3_page_5.png,0,bma::pos004_3,,dataset,val,pos004_3,bma::pos004_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_3\pos004_3_page_6.png,0,bma::pos004_3,,dataset,val,pos004_3,bma::pos004_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_3\pos004_3_page_7.png,0,bma::pos004_3,,dataset,val,pos004_3,bma::pos004_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_3\pos004_3_page_8.png,0,bma::pos004_3,,dataset,val,pos004_3,bma::pos004_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos004_3\pos004_3_page_9.png,0,bma::pos004_3,,dataset,val,pos004_3,bma::pos004_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_0\pos005_0_page_12.png,0,bma::pos005_0,,dataset,val,pos005_0,bma::pos005_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_0\pos005_0_page_13.png,0,bma::pos005_0,,dataset,val,pos005_0,bma::pos005_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_0\pos005_0_page_14.png,0,bma::pos005_0,,dataset,val,pos005_0,bma::pos005_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_0\pos005_0_page_2.png,0,bma::pos005_0,,dataset,val,pos005_0,bma::pos005_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_0\pos005_0_page_3.png,0,bma::pos005_0,,dataset,val,pos005_0,bma::pos005_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_0\pos005_0_page_4.png,0,bma::pos005_0,,dataset,val,pos005_0,bma::pos005_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_0\pos005_0_page_5.png,0,bma::pos005_0,,dataset,val,pos005_0,bma::pos005_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_0\pos005_0_page_6.png,0,bma::pos005_0,,dataset,val,pos005_0,bma::pos005_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_0\pos005_0_page_7.png,0,bma::pos005_0,,dataset,val,pos005_0,bma::pos005_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_0\pos005_0_page_8.png,0,bma::pos005_0,,dataset,val,pos005_0,bma::pos005_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_0\pos005_0_page_9.png,0,bma::pos005_0,,dataset,val,pos005_0,bma::pos005_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_1\pos005_1_page_12.png,0,bma::pos005_1,,dataset,train,pos005_1,bma::pos005_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_1\pos005_1_page_13.png,0,bma::pos005_1,,dataset,train,pos005_1,bma::pos005_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_1\pos005_1_page_14.png,0,bma::pos005_1,,dataset,train,pos005_1,bma::pos005_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_1\pos005_1_page_2.png,0,bma::pos005_1,,dataset,train,pos005_1,bma::pos005_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_1\pos005_1_page_3.png,0,bma::pos005_1,,dataset,train,pos005_1,bma::pos005_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_1\pos005_1_page_4.png,0,bma::pos005_1,,dataset,train,pos005_1,bma::pos005_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_1\pos005_1_page_5.png,0,bma::pos005_1,,dataset,train,pos005_1,bma::pos005_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_1\pos005_1_page_6.png,0,bma::pos005_1,,dataset,train,pos005_1,bma::pos005_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_1\pos005_1_page_7.png,0,bma::pos005_1,,dataset,train,pos005_1,bma::pos005_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_1\pos005_1_page_8.png,0,bma::pos005_1,,dataset,train,pos005_1,bma::pos005_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_1\pos005_1_page_9.png,0,bma::pos005_1,,dataset,train,pos005_1,bma::pos005_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_2\pos005_2_page_12.png,0,bma::pos005_2,,dataset,train,pos005_2,bma::pos005_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_2\pos005_2_page_13.png,0,bma::pos005_2,,dataset,train,pos005_2,bma::pos005_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_2\pos005_2_page_14.png,0,bma::pos005_2,,dataset,train,pos005_2,bma::pos005_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_2\pos005_2_page_2.png,0,bma::pos005_2,,dataset,train,pos005_2,bma::pos005_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_2\pos005_2_page_3.png,0,bma::pos005_2,,dataset,train,pos005_2,bma::pos005_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_2\pos005_2_page_4.png,0,bma::pos005_2,,dataset,train,pos005_2,bma::pos005_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_2\pos005_2_page_5.png,0,bma::pos005_2,,dataset,train,pos005_2,bma::pos005_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_2\pos005_2_page_6.png,0,bma::pos005_2,,dataset,train,pos005_2,bma::pos005_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_2\pos005_2_page_7.png,0,bma::pos005_2,,dataset,train,pos005_2,bma::pos005_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_2\pos005_2_page_8.png,0,bma::pos005_2,,dataset,train,pos005_2,bma::pos005_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_2\pos005_2_page_9.png,0,bma::pos005_2,,dataset,train,pos005_2,bma::pos005_2
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_3\pos005_3_page_12.png,0,bma::pos005_3,,dataset,train,pos005_3,bma::pos005_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_3\pos005_3_page_13.png,0,bma::pos005_3,,dataset,train,pos005_3,bma::pos005_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_3\pos005_3_page_14.png,0,bma::pos005_3,,dataset,train,pos005_3,bma::pos005_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_3\pos005_3_page_2.png,0,bma::pos005_3,,dataset,train,pos005_3,bma::pos005_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_3\pos005_3_page_3.png,0,bma::pos005_3,,dataset,train,pos005_3,bma::pos005_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_3\pos005_3_page_4.png,0,bma::pos005_3,,dataset,train,pos005_3,bma::pos005_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_3\pos005_3_page_5.png,0,bma::pos005_3,,dataset,train,pos005_3,bma::pos005_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_3\pos005_3_page_6.png,0,bma::pos005_3,,dataset,train,pos005_3,bma::pos005_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_3\pos005_3_page_7.png,0,bma::pos005_3,,dataset,train,pos005_3,bma::pos005_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_3\pos005_3_page_8.png,0,bma::pos005_3,,dataset,train,pos005_3,bma::pos005_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos005_3\pos005_3_page_9.png,0,bma::pos005_3,,dataset,train,pos005_3,bma::pos005_3
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_0\pos006_0_page_12.png,0,bma::pos006_0,,dataset,train,pos006_0,bma::pos006_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_0\pos006_0_page_13.png,0,bma::pos006_0,,dataset,train,pos006_0,bma::pos006_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_0\pos006_0_page_14.png,0,bma::pos006_0,,dataset,train,pos006_0,bma::pos006_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_0\pos006_0_page_2.png,0,bma::pos006_0,,dataset,train,pos006_0,bma::pos006_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_0\pos006_0_page_3.png,0,bma::pos006_0,,dataset,train,pos006_0,bma::pos006_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_0\pos006_0_page_4.png,0,bma::pos006_0,,dataset,train,pos006_0,bma::pos006_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_0\pos006_0_page_5.png,0,bma::pos006_0,,dataset,train,pos006_0,bma::pos006_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_0\pos006_0_page_6.png,0,bma::pos006_0,,dataset,train,pos006_0,bma::pos006_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_0\pos006_0_page_7.png,0,bma::pos006_0,,dataset,train,pos006_0,bma::pos006_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_0\pos006_0_page_8.png,0,bma::pos006_0,,dataset,train,pos006_0,bma::pos006_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_0\pos006_0_page_9.png,0,bma::pos006_0,,dataset,train,pos006_0,bma::pos006_0
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_1\pos006_1_page_1.png,0,bma::pos006_1,,dataset,train,pos006_1,bma::pos006_1
bma,D:\Dineth\focus_binary_benchmark\dataset\bma\unfocused\pos006_1\pos006_1_page_10.png,0,bma::pos006_1,,dataset,train,pos006_1,bma::pos006_1
